player,point_lead_count_wins,rebound_lead_count_wins,assist_lead_count_wins,point_lead_count_losses,rebound_lead_count_losses,assist_lead_count_losses,point_lead_count_total,rebound_lead_count_total,assist_lead_count_total
Lauri Markkanen,4.0,8.0,0.0,8.0,12.0,0.0,12.0,0.0,20.0
Paul Millsap,4.0,5.0,0.0,1.0,4.0,0.0,5.0,0.0,9.0
Gordon Hayward,4.0,2.0,2.0,1.0,3.0,1.0,5.0,3.0,5.0
Dwyane Wade,4.0,1.0,4.0,7.0,0.0,8.0,11.0,12.0,1.0
Andrew Wiggins,4.0,1.0,0.0,6.0,3.0,1.0,10.0,1.0,4.0
Bogdan Bogdanovic,4.0,0.0,3.0,3.0,0.0,6.0,7.0,9.0,0.0
Emmanuel Mudiay,4.0,0.0,3.0,4.0,0.0,11.0,8.0,14.0,0.0
Gary Harris,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0
Rodney Hood,4.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0
J.J. Redick,4.0,0.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0
Rudy Gobert,3.0,32.0,1.0,1.0,24.0,2.0,4.0,3.0,56.0
Domantas Sabonis,3.0,24.0,3.0,3.0,8.0,4.0,6.0,7.0,32.0
Willie Cauley-Stein,3.0,15.0,0.0,3.0,11.0,0.0,6.0,0.0,26.0
Serge Ibaka,3.0,13.0,1.0,3.0,9.0,0.0,6.0,1.0,22.0
Myles Turner,3.0,9.0,0.0,3.0,6.0,0.0,6.0,0.0,15.0
Justise Winslow,3.0,3.0,10.0,4.0,3.0,9.0,7.0,19.0,6.0
Bobby Portis,3.0,2.0,0.0,2.0,11.0,0.0,5.0,0.0,13.0
Joe Ingles,3.0,1.0,15.0,1.0,1.0,10.0,4.0,25.0,2.0
Kelly Oubre,3.0,1.0,0.0,3.0,3.0,1.0,6.0,1.0,4.0
Darren Collison,3.0,0.0,20.0,0.0,0.0,9.0,3.0,29.0,0.0
Ricky Rubio,3.0,0.0,11.0,4.0,0.0,14.0,7.0,25.0,0.0
Kent Bazemore,3.0,0.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0
Kelly Olynyk,3.0,0.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0
Wesley Matthews,3.0,0.0,0.0,4.0,0.0,1.0,7.0,1.0,0.0
Collin Sexton,3.0,0.0,0.0,9.0,1.0,6.0,12.0,6.0,1.0
Landry Shamet,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
Clint Capela,2.0,25.0,0.0,0.0,15.0,0.0,2.0,0.0,40.0
Ben Simmons,2.0,15.0,33.0,5.0,6.0,17.0,7.0,50.0,21.0
Jonas Valanciunas,2.0,8.0,0.0,1.0,6.0,0.0,3.0,0.0,14.0
Marcus Morris,2.0,8.0,0.0,2.0,3.0,0.0,4.0,0.0,11.0
Nemanja Bjelica,2.0,6.0,0.0,0.0,4.0,0.0,2.0,0.0,10.0
Otto Porter,2.0,6.0,0.0,0.0,4.0,1.0,2.0,1.0,10.0
Trevor Ariza,2.0,5.0,3.0,1.0,2.0,2.0,3.0,5.0,7.0
Marvin Bagley,2.0,5.0,0.0,4.0,8.0,0.0,6.0,0.0,13.0
Juan Hernangomez,2.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,6.0
Derrick Favors,2.0,4.0,0.0,1.0,2.0,0.0,3.0,0.0,6.0
Ersan Ilyasova,2.0,3.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0
Marvin Williams,2.0,3.0,0.0,0.0,9.0,0.0,2.0,0.0,12.0
Kevin Love,2.0,3.0,0.0,4.0,5.0,0.0,6.0,0.0,8.0
Khris Middleton,2.0,2.0,5.0,2.0,2.0,2.0,4.0,7.0,4.0
Jaren Jackson,2.0,2.0,0.0,3.0,2.0,0.0,5.0,0.0,4.0
Dennis Smith,2.0,1.0,6.0,6.0,0.0,11.0,8.0,17.0,1.0
Brandon Ingram,2.0,1.0,4.0,6.0,1.0,1.0,8.0,5.0,2.0
Bryn Forbes,2.0,1.0,3.0,0.0,0.0,1.0,2.0,4.0,1.0
Brook Lopez,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
Fred VanVleet,2.0,0.0,7.0,0.0,0.0,1.0,2.0,8.0,0.0
Goran Dragic,2.0,0.0,4.0,3.0,0.0,3.0,5.0,7.0,0.0
Dennis Schroder,2.0,0.0,4.0,0.0,0.0,2.0,2.0,6.0,0.0
Derrick White,2.0,0.0,4.0,0.0,0.0,5.0,2.0,9.0,0.0
Caris LeVert,2.0,0.0,2.0,3.0,1.0,2.0,5.0,4.0,1.0
Tyler Johnson,2.0,0.0,2.0,2.0,0.0,1.0,4.0,3.0,0.0
Tyreke Evans,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0
Kevin Huerter,2.0,0.0,1.0,2.0,0.0,3.0,4.0,4.0,0.0
Cedi Osman,2.0,0.0,1.0,6.0,1.0,3.0,8.0,4.0,1.0
Garrett Temple,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
T.J. Warren,2.0,0.0,0.0,10.0,1.0,1.0,12.0,1.0,1.0
Robert Covington,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0
Taurean Waller-Prince,2.0,0.0,0.0,6.0,1.0,1.0,8.0,1.0,1.0
Eric Gordon,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
Deandre Ayton,1.0,12.0,0.0,6.0,39.0,1.0,7.0,1.0,51.0
Steven Adams,1.0,10.0,1.0,1.0,13.0,0.0,2.0,1.0,23.0
Al Horford,1.0,9.0,7.0,0.0,4.0,5.0,1.0,12.0,13.0
Bam Adebayo,1.0,7.0,1.0,1.0,3.0,1.0,2.0,2.0,10.0
Rudy Gay,1.0,6.0,2.0,0.0,3.0,2.0,1.0,4.0,9.0
Ivica Zubac,1.0,6.0,0.0,1.0,2.0,0.0,2.0,0.0,8.0
Alex Len,1.0,5.0,0.0,2.0,5.0,0.0,3.0,0.0,10.0
Aron Baynes,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0
Taj Gibson,1.0,4.0,0.0,0.0,5.0,0.0,1.0,0.0,9.0
Terry Rozier,1.0,3.0,4.0,1.0,1.0,1.0,2.0,5.0,4.0
Joakim Noah,1.0,3.0,1.0,0.0,4.0,1.0,1.0,2.0,7.0
Rondae Hollis-Jefferson,1.0,3.0,0.0,0.0,5.0,1.0,1.0,1.0,8.0
DeMarre Carroll,1.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0
Kris Dunn,1.0,2.0,4.0,1.0,1.0,18.0,2.0,22.0,3.0
Markieff Morris,1.0,2.0,0.0,1.0,4.0,0.0,2.0,0.0,6.0
Zach Collins,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
JaMychal Green,1.0,2.0,0.0,1.0,8.0,0.0,2.0,0.0,10.0
Chris Paul,1.0,1.0,18.0,1.0,0.0,9.0,2.0,27.0,1.0
Lance Stephenson,1.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0
Trey Lyles,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0
Jonathan Isaac,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
Jeff Teague,1.0,0.0,20.0,1.0,0.0,11.0,2.0,31.0,0.0
D.J. Augustin,1.0,0.0,11.0,3.0,0.0,10.0,4.0,21.0,0.0
J.J. Barea,1.0,0.0,9.0,0.0,0.0,8.0,1.0,17.0,0.0
Tony Parker,1.0,0.0,7.0,0.0,0.0,5.0,1.0,12.0,0.0
Evan Fournier,1.0,0.0,7.0,8.0,0.0,5.0,9.0,12.0,0.0
Marcus Smart,1.0,0.0,7.0,0.0,2.0,3.0,1.0,10.0,2.0
Reggie Jackson,1.0,0.0,7.0,3.0,0.0,7.0,4.0,14.0,0.0
Ish Smith,1.0,0.0,6.0,0.0,0.0,0.0,1.0,6.0,0.0
Lonzo Ball,1.0,0.0,5.0,0.0,3.0,7.0,1.0,12.0,3.0
Patty Mills,1.0,0.0,4.0,2.0,0.0,2.0,3.0,6.0,0.0
Jerryd Bayless,1.0,0.0,2.0,0.0,0.0,3.0,1.0,5.0,0.0
Trey Burke,1.0,0.0,1.0,1.0,1.0,5.0,2.0,6.0,1.0
Malcolm Brogdon,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Nikola Mirotic,1.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,6.0
Iman Shumpert,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Allonzo Trier,1.0,0.0,0.0,5.0,2.0,4.0,6.0,4.0,2.0
E'Twaun Moore,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
Doug McDermott,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Devin Harris,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Vince Carter,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Kentavious Caldwell-Pope,1.0,0.0,0.0,2.0,0.0,1.0,3.0,1.0,0.0
Norman Powell,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Marco Belinelli,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
Danny Green,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
Theo Pinson,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Wayne Ellington,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
Jahlil Okafor,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,3.0
Harry Giles,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
Damyean Dotson,1.0,0.0,0.0,4.0,1.0,2.0,5.0,2.0,1.0
Luke Kennard,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0
Will Barton,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0
DeAndre Jordan,0.0,20.0,0.0,1.0,30.0,3.0,1.0,3.0,50.0
Jarrett Allen,0.0,15.0,1.0,1.0,9.0,0.0,1.0,1.0,24.0
Ed Davis,0.0,13.0,0.0,0.0,11.0,0.0,0.0,0.0,24.0
Draymond Green,0.0,12.0,19.0,0.0,6.0,5.0,0.0,24.0,18.0
Tristan Thompson,0.0,7.0,1.0,3.0,16.0,5.0,3.0,6.0,23.0
Cody Zeller,0.0,7.0,0.0,2.0,8.0,0.0,2.0,0.0,15.0
Marcin Gortat,0.0,6.0,2.0,0.0,1.0,1.0,0.0,3.0,7.0
Enes Kanter,0.0,6.0,0.0,7.0,18.0,3.0,7.0,3.0,24.0
Jabari Parker,0.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,13.0
Kyle Anderson,0.0,5.0,1.0,1.0,2.0,3.0,1.0,4.0,7.0
Willy Hernangomez,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0
Tyson Chandler,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,11.0
DeMarcus Cousins,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0
Patrick Beverley,0.0,4.0,4.0,1.0,7.0,8.0,1.0,12.0,11.0
Dewayne Dedmon,0.0,4.0,1.0,2.0,10.0,0.0,2.0,1.0,14.0
Al-Farouq Aminu,0.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0
Daniel Theis,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Kenneth Faried,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0
Nicolas Batum,0.0,3.0,4.0,2.0,3.0,4.0,2.0,8.0,6.0
Larry Nance,0.0,3.0,4.0,2.0,14.0,13.0,2.0,17.0,17.0
Noah Vonleh,0.0,3.0,1.0,1.0,15.0,3.0,1.0,4.0,18.0
Mason Plumlee,0.0,3.0,1.0,0.0,3.0,0.0,0.0,1.0,6.0
Alfonzo McKinnie,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
JaVale McGee,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,9.0
Mitchell Robinson,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0
Dwight Howard,0.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,6.0
Jonas Jerebko,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
Ian Mahinmi,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0
Boban Marjanovic,0.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,5.0
D.J. Wilson,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Thomas Bryant,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,12.0
Jakob Poeltl,0.0,3.0,0.0,2.0,2.0,1.0,2.0,1.0,5.0
Ante Zizic,0.0,3.0,0.0,3.0,7.0,0.0,3.0,0.0,10.0
Cheick Diallo,0.0,3.0,0.0,1.0,3.0,0.0,1.0,0.0,6.0
Rajon Rondo,0.0,2.0,6.0,0.0,2.0,8.0,0.0,14.0,4.0
DeAndre' Bembry,0.0,2.0,2.0,1.0,4.0,1.0,1.0,3.0,6.0
Michael Kidd-Gilchrist,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
Nerlens Noel,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Caleb Swanigan,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kevon Looney,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Torrey Craig,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Jake Layman,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0
Bismack Biyombo,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0
Robin Lopez,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kenrich Williams,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0
Tomas Satoransky,0.0,1.0,8.0,1.0,1.0,8.0,1.0,16.0,2.0
Cory Joseph,0.0,1.0,7.0,0.0,0.0,4.0,0.0,11.0,1.0
Evan Turner,0.0,1.0,6.0,0.0,0.0,4.0,0.0,10.0,1.0
Pau Gasol,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0
Andre Iguodala,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0
Sam Dekker,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0
Bruno Caboclo,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
Dante Cunningham,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Mohamed Bamba,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Wendell Carter,0.0,1.0,0.0,2.0,10.0,0.0,2.0,0.0,11.0
Jordan Bell,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Miles Bridges,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Gary Clark,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kyle O'Quinn,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kosta Koufos,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Derrick Jones,0.0,1.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0
Robert Williams,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Meyers Leonard,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Justin Holiday,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,3.0
Dario Saric,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
Rodions Kurucs,0.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0
Josh Hart,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Maxi Kleber,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
P.J. Tucker,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0
Zaza Pachulia,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
Ivan Rabb,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0
Dwight Powell,0.0,1.0,0.0,2.0,4.0,3.0,2.0,3.0,5.0
Maurice Harkless,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Elfrid Payton,0.0,0.0,7.0,0.0,3.0,4.0,0.0,11.0,3.0
Ryan Arcidiacono,0.0,0.0,5.0,0.0,0.0,4.0,0.0,9.0,0.0
Shai Gilgeous-Alexander,0.0,0.0,4.0,1.0,0.0,4.0,1.0,8.0,0.0
Shelvin Mack,0.0,0.0,4.0,2.0,0.0,4.0,2.0,8.0,0.0
Tim Frazier,0.0,0.0,4.0,0.0,0.0,8.0,0.0,12.0,0.0
Matthew Dellavedova,0.0,0.0,4.0,0.0,0.0,7.0,0.0,11.0,0.0
Monte Morris,0.0,0.0,3.0,2.0,0.0,6.0,2.0,9.0,0.0
Reggie Bullock,0.0,0.0,3.0,1.0,0.0,2.0,1.0,5.0,0.0
Isaiah Briscoe,0.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0
Markelle Fultz,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
Jose Calderon,0.0,0.0,2.0,0.0,0.0,3.0,0.0,5.0,0.0
Dante Exum,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
Austin Rivers,0.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,1.0
De'Anthony Melton,0.0,0.0,2.0,1.0,0.0,4.0,1.0,6.0,0.0
Alec Burks,0.0,0.0,2.0,3.0,2.0,6.0,3.0,8.0,2.0
Milos Teodosic,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Nik Stauskas,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Frank Ntilikina,0.0,0.0,1.0,0.0,0.0,7.0,0.0,8.0,0.0
Mike Scott,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
Jerian Grant,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
Quinn Cook,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0
James Johnson,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Andrew Harrison,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Avery Bradley,0.0,0.0,1.0,4.0,0.0,4.0,4.0,5.0,0.0
Jae Crowder,0.0,0.0,1.0,4.0,1.0,0.0,4.0,1.0,1.0
Jamal Crawford,0.0,0.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0
Joe Harris,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
Davis Bertans,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Wayne Selden,0.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,0.0
Yogi Ferrell,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Jalen Brunson,0.0,0.0,1.0,1.0,1.0,6.0,1.0,7.0,1.0
Kadeem Allen,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0
Tyus Jones,0.0,0.0,1.0,0.0,0.0,9.0,0.0,10.0,0.0
Henry Ellenson,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Kevin Knox,0.0,0.0,0.0,8.0,3.0,0.0,8.0,0.0,3.0
Jeremy Lin,0.0,0.0,0.0,7.0,0.0,7.0,7.0,7.0,0.0
Allen Crabbe,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
Malik Monk,0.0,0.0,0.0,4.0,0.0,1.0,4.0,1.0,0.0
Antonio Blakeney,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
Omri Casspi,0.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,2.0
Josh Jackson,0.0,0.0,0.0,3.0,3.0,4.0,3.0,4.0,3.0
Frank Jackson,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0
Kyle Korver,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
Shaquille Harrison,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0
Mario Hezonja,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0
Frank Kaminsky,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0
Troy Daniels,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
Luke Kornet,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0
Carmelo Anthony,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Elie Okobo,0.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,0.0
Isaiah Canaan,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0
J.R. Smith,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Justin Jackson,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Dillon Brooks,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
George Hill,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0
Omari Spellman,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0
Richaun Holmes,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,3.0
Jonathon Simmons,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
Rodney McGruder,0.0,0.0,0.0,1.0,1.0,4.0,1.0,4.0,1.0
Langston Galloway,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
